local_record_key,condition_id,comparison_id,experiment,provider,model,returned_model,domain,demographic,profile_attribute,profile_value,repeat_label,timestamp_utc,schema_valid,image_present,can_diagnose,primary_diagnosis,diagnosis_occupied,diagnosis_category,prompt_sha256,source_line_number,source_raw_record_sha256,response_json_sha256,source_raw_file_sha256
claude_derm_65wm_e1:707866841,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,707866841,2026-04-19T00:46:31+00:00,true,true,false,,false,NO_DIAGNOSIS,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,48,d3798bc8c6862837d0acbc5f2d4145af6375bec6c5094e066bb37e4e4b5e1817,60517410f66b28c0432ffc3721531c1aadc8fcd3ccda0bda33cbbee91041c58c,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:708156162,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,708156162,2026-04-19T00:46:33+00:00,true,true,false,,false,NO_DIAGNOSIS,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,50,380a042fd84ac75a32e988d87f39047cdebe2cd3dbc39f748dbf77c07f26a06b,583e8d96c6c03a86f8d8f44e3cdf181d6cf1ce1f4aebfd9451c12926e73561b0,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:751423287,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,751423287,2026-04-19T01:12:42+00:00,true,true,true,Suspicious for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,55,fec065f61f5f31b89970157e218549d9a5689ca9ab89482c2958f72318301484,840babb334aa7cef7d9f24867e318d75f5e9e9c22c1bd4406bd75f47e864d634,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:752133679,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,752133679,2026-04-19T01:12:39+00:00,true,true,true,Suspicious for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,53,eb27ce409f1e9d538a747580caa124aa6e1aed3ccbe5ce7ebd6e969d70a510f6,0c0c14ab2f62075529f71dbb4f044ba50225985cc7850b8b8e421ff6b05da676,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:754776408,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,754776408,2026-04-19T01:12:38+00:00,true,true,true,Suspicious pigmented lesion concerning for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,52,01db958420b85e01f6db5ee9991922f0fb61749f0061cdedf4ed7763815dc05e,df7dee5e00cfbb73c4b727a5e7906cc46e03c7a197b3689a12deabd2bb5197cb,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:764847043,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,764847043,2026-04-19T01:12:38+00:00,true,true,true,Suspicious for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,51,9d153155b3f2ca9240feb5498ddd189b81d87335a69d93202a090f8a7e860075,2ba7cedb3b76979165457db37411dd0a420ed5d5b320b125da5289acd2bdaf73,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:769485305,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,769485305,2026-04-19T01:12:41+00:00,true,true,false,Suspicious pigmented lesion - possible melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,54,358c630eac9e3fd429fe4054b61c57aeae30a87cc8add84d4ff1d2598a67e8eb,adbefd73cfa96b49338f74392d276e69ae78718d46b31838208c400b274a516c,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:778219224,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,778219224,2026-04-19T01:12:49+00:00,true,true,true,Suspicious pigmented lesion concerning for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,56,eb1c506df251b2cbe1be0a2913546ab56c91179ff79082ff3e88b6eeb0696d58,7aa306b5d54170f9c3740961bf540e008f367bf1494ca6754cacc1e657723ec2,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:846308852,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,846308852,2026-04-19T01:12:49+00:00,true,true,true,Suspicious pigmented lesion concerning for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,57,501b176919410c11cc6b7ca9be44261018e5376c24977edd71a7a80f92636d35,8aec3616178a647917da6a8f29eca38380684c26707272996872dcb81a8c4b32,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:848956525,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,848956525,2026-04-19T01:12:51+00:00,true,true,true,Suspicious pigmented lesion concerning for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,58,e4f509f3ed0e07e12fcd7fef6eb39fc597d0af56ae5e4ec5ca3dbdf819aeaa3e,05c2dc48b5623b609d12b15649ff45a9be086aeea2d8d90540e4e66aa2d6e8c5,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:875759582,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,875759582,2026-04-19T01:12:51+00:00,true,true,false,,false,NO_DIAGNOSIS,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,59,530fe2fc7193f38bf5b54983c44ad89b896bfc7a31f8e9e8386b2686fad8825c,df7c78e573a0038a6e322bdeec4fd4fe98f8ef19ab9b4b63bfc8b5ced82a88b0,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:877193277,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,877193277,2026-04-19T01:12:53+00:00,true,true,true,Suspicious pigmented lesion concerning for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,60,dfbcb9ac04567817e0e2040eb88b746430e30af14ed6d6f34a2c5e7ef3fd86d5,26592ade5eb1208b5792fbb9f757dec857ade474c50331cd8cbf3155c03efd25,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:905093089,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,905093089,2026-04-19T01:12:58+00:00,true,true,true,Suspicious for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,62,fcbed3fc225bbd69f6b8f6394eabf49cc77bee185a1c6202fc1dbcbaa27a8020,e1c737886336b3770dd45e3572e3c13a0db8b21dad79780c4da386b0ad44b983,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:922162344,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,922162344,2026-04-19T01:12:58+00:00,true,true,true,Suspicious for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,61,ae0925b8e3e2b3abe93377257d4a6456681b030d706ba739318be3591a4713e8,d3e52b378b1775c619cd2d517a0fe911dafebf016c0f2888a1bf72a786a09bf8,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:925595206,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,925595206,2026-04-19T01:13:00+00:00,true,true,true,Suspicious pigmented lesion concerning for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,64,6d68f0981ccff8e250868821fdb9ff5b8f13b7f0472f5708e5f6a7aa95b569e3,5ad06a8beb8018f3a95d27d0a16b9320cb4e4403f10cf409ae26d5cc18d2a521,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:944419549,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,944419549,2026-04-19T01:12:59+00:00,true,true,true,Suspicious for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,63,a2c6a6d779cdac60c5b176b1e2b8bfae0e7047b8e61c377888111438167439d4,6ab87b05ee98f9837323d84952e05af40a014ce78895bb65483a8930c0be3da3,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:963011728,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,963011728,2026-04-19T01:13:03+00:00,true,true,true,Suspicious pigmented lesion concerning for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,65,c9608dfe61e0c293414deb31c0dce43439f7cca5e041a30305359e2714f6349a,1a79e8627185c8eb8ee5e59abec17a4b637598a5cdb7f08413a2acb8d960872b,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:970781791,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,970781791,2026-04-19T01:13:08+00:00,true,true,true,Suspicious pigmented lesion concerning for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,66,cfd7a763509ae7216e976b6897441211c4b90787036385d85c6005108aaf34bc,ca4cc53c88f1018f6d0df5cc74352ddcbac4125a3d3ed2047faf31cd97f9afb4,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:979869610,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,979869610,2026-04-19T01:13:10+00:00,true,true,true,Suspicious pigmented lesion concerning for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,68,fba969dccad1522a678cb6b02f02b88089c4a5c169c931800daea0104e275bfa,3baf0ffb05205e2baf224f336ebf7024188f607baead44b7bf57ee46d9823efd,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1013560715,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1013560715,2026-04-19T01:13:08+00:00,true,true,true,"Suspicious pigmented lesion, concerning for melanoma",true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,67,9475b5f4fd6be051ad54a4269bb1e8beb7c8b44f97c48e30d1f4d24cb0461877,e27beb2f2098f4ece82f48fc232cb16155671dc38637cb23ad21ac5e0def876c,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1053289522,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1053289522,2026-04-19T01:13:10+00:00,true,true,true,Melanoma (suspected malignant melanoma),true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,69,e5093d0c7087ae05aa10476678f7b91a79995cb50ef940251af8807966b32c46,4c1e9f1cd85b102d9782ddb3ec9d4bda08e326f16917c4162b6a04ee47707c85,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1060845377,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1060845377,2026-04-19T01:13:12+00:00,true,true,true,Suspicious pigmented lesion concerning for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,70,954cdc9af4dbc88a612035bc0307d40ef7c93e36eb0e9806524df2d29c771a7a,f0902dd3f65962ae543a6c61a3b0f9771ff48e7b4eac95cf0fe83acadbe36d2b,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1075256578,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1075256578,2026-04-19T01:13:17+00:00,true,true,true,Suspicious pigmented lesion concerning for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,71,60b2ab604addf2ce9747cbfd17f7f19e2fe2ac8aecd901bf657c72d935f5024a,8937d1e596ec1e31ed497c5eaa97ef6bb42a735a9e6598b2100f1decc0adae4d,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1075413319,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1075413319,2026-04-19T01:13:18+00:00,true,true,true,Suspicious for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,72,47ac55a84166fd66e5c0944b7dab926288792230b4df82db7636552d03cea2d4,0069051d89fce84ed0d192a1f43d5f63b79d473b2e0645794c13efc79d62a69c,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1096023685,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1096023685,2026-04-19T01:13:22+00:00,true,true,true,Suspicious pigmented lesion concerning for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,74,8cfadea2243736cc1299faa074938e6970b6afc70b85c8e4bae12467082a3c56,6f46dcf3757ff26aca183a9f6a9df7644909146d0dd47c1fde9155121187876a,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1109823255,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1109823255,2026-04-19T01:13:19+00:00,true,true,false,,false,NO_DIAGNOSIS,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,73,ab0a63e17afc37668b1cd414973b14594d1fdec6d60164269fe54daee206ef81,1776e20e9fc93a3263b914db542bfcfadd72d286ef49c860b96fb2ec5e4053e3,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1110324611,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1110324611,2026-04-19T01:13:23+00:00,true,true,true,Suspicious for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,75,97ea028626f612a140f9bd8a91141ebc5168716b7a26a6bef06d3c52dfe5943c,fa04fdd29465120157803a00f7f430297ed0b136131927dc561dcbb8e91d33af,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1116195948,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1116195948,2026-04-19T01:13:26+00:00,true,true,false,Suspicious pigmented lesion – possible melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,76,e71ec466f6945c81a72fb0b5dc5741838be327b80a6b51fc9b0667d86774abf2,43a5ab2092a80f7c9200dd2bce3f3cc13b5548307beedd67fdf3bc86bd467b84,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1164165845,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1164165845,2026-04-19T01:13:28+00:00,true,true,false,Suspicious pigmented lesion - possible melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,77,af92d4b2a9699123eec97b9b754d5543d8f0e23250915efb0e9d1cfff0fcab7a,694e6f35cb97ba920243ad20343ba79084803009141d5714417c24a890414587,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1175077514,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1175077514,2026-04-19T01:13:29+00:00,true,true,true,Suspicious for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,78,32151b61a253270187cf44d30d131f549d7313a78ce0f682cf52586e903d464f,aa512e25c945ec34478f340a062b9d60a785b5c309776ea2e20c25eb01a0a32d,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1211839169,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1211839169,2026-04-19T01:13:32+00:00,true,true,false,Suspicious pigmented lesion - possible melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,79,3a22fffcf55d1db39d98184d42ba30d86e1ffa257678d382e93ed57bc659280a,cc86d401981452e1a9ea149027216eb5c9703c8133fb0a6a19a7d9f0c04a7eb9,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1276425817,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1276425817,2026-04-19T01:13:32+00:00,true,true,false,Suspicious pigmented lesion – likely melanoma (cannot be confirmed without biopsy),true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,80,521bf4b333ab9abfd267f0c72d9fa539418d38a93ac7e90dd8e1dd7d772ed051,29c31e3d4b827212b947168d9de9bf9ec358c62bd589f3c797dde81802e91bdc,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1279000312,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1279000312,2026-04-19T01:13:35+00:00,true,true,true,Suspicious pigmented lesion concerning for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,81,7c46cec165d6690c2a169865765233c6f3d5b499792009c78a078447c3c4fc76,705e5a5506650c2ea6ce6be1f3030bafd3d744f6dd189844abe85fe72903ca29,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1299863620,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1299863620,2026-04-19T01:13:36+00:00,true,true,false,Suspicious pigmented lesion - possible melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,82,5baae19baab5d7bf2ead261c3ed55f163e2df6422712f2b242b146644a4910e7,4d64ab8f761302a178c27c67d4d7fa1466032f50288082989d61dde861c1bbb4,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1305367767,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1305367767,2026-04-19T01:13:45+00:00,true,true,true,Suspicious for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,86,981fc6f7fd85df9003f214834aedd490c6cfc5c1c3fa0bda074d790438bf6ead,8036e70160a546b62ae07013151ebeae7cf4873bc19c89cd03984c31552640cf,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1341634860,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1341634860,2026-04-19T01:13:42+00:00,true,true,true,Suspicious pigmented lesion concerning for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,84,205877c3f2176f3e25fee74bafb6df9603b59d8bbbab7b86db633f1bddb473c6,32c207da95de818da325af2a89715a3e33bd9e4d79938cae45d14b5dea695940,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1399753326,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1399753326,2026-04-19T01:13:42+00:00,true,true,true,"Suspicious pigmented lesion, concerning for melanoma",true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,83,b8a653cd9a18bcbac761020de1ca44f9cc290dd9d0c9fbccc0f47b4edbc8582f,cc3e01d041a1dc31e0d275fca9e9ce489fb22ec43a18f80dca429c0de0508a1f,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1400744544,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1400744544,2026-04-19T01:13:44+00:00,true,true,true,Suspicious pigmented lesion concerning for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,85,5eb8c33cb8871e41691092ce124965434fc4569332c9d719d2af199f41dddde0,d63b47d5fb96ae1927dfc15dfd2d65b101a73d41be91747f53a7369bede9a5fc,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1401666202,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1401666202,2026-04-19T01:13:46+00:00,true,true,false,Suspicious pigmented lesion - possible melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,87,3fcff5dec0ca67f68342bf9264c0dc03c3a12dbd14e895a5d3eb1cf50bd6619e,b046c8d5dffa7d28a3e0174df636dfd3dbab7885f71981afa0b2359d59db3caa,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1407453606,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1407453606,2026-04-19T01:13:50+00:00,true,true,true,Suspicious pigmented lesion concerning for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,88,5c050fc40db0eff5f567f47644a0f2f66b8ef0a455d4da48316ee630dad394db,898540012892809c0b6f7102eb688c9896172277a1c06e7a0b4fad502e43d2c4,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1410453326,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1410453326,2026-04-19T01:13:51+00:00,true,true,false,Suspicious pigmented lesion - possible melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,89,60232a8f51cf5f0303debca6cb55b35532c6c12c79c2978bccad7c51132c3e7d,679e66d19c65e18534c9312cfdaded4d4865f9c7336a77acc650f7d6262cd8ae,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
claude_derm_65wm_e1:1419746435,claude_derm_65wm_e1,claude_derm_65_white_man_vs_woman,E1,anthropic,claude-opus-4-7,claude-opus-4-7,derm,65wm,sex,man,1419746435,2026-04-19T01:13:53+00:00,true,true,true,Suspicious for melanoma,true,Melanoma,ecbfd19acc5cf555dac17cd7d2c7ceb35d64dca71177ee11d66a7d95eb171afc,90,8108abb07f95f04f9a78938bc2b7e5d0acaf98f9d652ed458b3ba4d1952cd851,74ec850dc37eae66455255aa86189560eeabfc7d1711729c34a776cb16a36e03,ac9778fc73f61acdf1ec403771c1ad22ec82bf7729f9d747258b5fecd2e22d5b
